"","LATITUDE","LONGITUDE","POPULATION","gdd","precip","TRACT"
"13609",41.997053,-72.430815,3939,3633,NA,"538202"
"13610",41.874898,-72.270523,6041,3154,4975,"840100"
"13611",41.806347,-72.369641,5504,3154,4975,"850100"
"13612",41.769297,-72.313792,6931,3154,4975,"850200"
"13613",41.698747,-72.307013,5485,3411,NA,"860100"
"13614",41.791696,-72.203283,4119,3154,4975,"881100"
"13615",41.808433,-72.253483,10289,3154,4975,"881200"
"13616",41.81247,-72.278187,6189,3154,4975,"881300"
"13617",41.760573,-72.23735,5946,3154,4975,"881500"
"13618",41.958559,-72.307072,3858,3154,4975,"890100"
"13619",41.979251,-72.248403,3878,3034,5216,"890201"
"13620",41.982532,-72.34374,5205,3164,NA,"890202"
"13621",41.721126,-72.225283,6430,3411,NA,"800300"
"13622",41.705326,-72.208563,4040,3411,NA,"800400"
"13623",41.712916,-72.167705,7007,3411,NA,"800500"
"13624",41.71469,-72.206307,4394,3411,NA,"800600"
"13625",41.721993,-72.208643,3397,3411,NA,"800700"
"13626",41.785294,-72.128981,2305,3290,5208,"815000"
"13627",41.77606,-72.058937,1863,3290,5208,"820000"
"13628",41.703963,-72.090902,1726,3411,NA,"825000"
"13629",41.886022,-72.17284,4317,3154,4975,"830100"
"13630",41.984322,-71.844353,4570,3190,5107,"900100"
"13631",41.983881,-71.910521,4888,3190,5107,"900200"
"13632",41.961691,-72.010907,7964,3190,5107,"901100"
"13633",41.893882,-72.08973,1749,3154,4975,"902200"
"13634",41.870667,-71.9736,4247,3190,5107,"902500"
"13635",41.920299,-71.906984,7240,3190,5107,"903100"
"13636",41.910097,-71.868041,2344,3190,5107,"903200"
"13637",41.836323,-71.843539,7466,3109,NA,"904100"
"13638",41.834659,-71.891868,4085,3190,5107,"904400"
"13639",41.798556,-71.885294,5819,3109,NA,"904500"
"13640",41.786682,-71.937078,8210,3190,5107,"905100"
"13641",41.689879,-72.005387,5132,3411,NA,"906100"
"13642",41.725023,-71.914043,4413,3109,NA,"907100"
"13643",41.717506,-71.875392,5506,3109,NA,"907200"
"13644",41.670104,-71.916072,5486,3561,5481,"907300"
"13645",41.710854,-71.819363,3830,3109,NA,"908100"
"13646",39.237565,-75.682914,6541,4771,4605,"040100"
"13647",39.295492,-75.626122,5041,4771,4605,"040201"
"13648",39.26941,-75.607596,12763,4771,4605,"040202"
"13649",39.287112,-75.58659,5017,4771,4605,"040203"
"13650",39.1903,-75.533564,4923,4771,4605,"040501"
"13651",39.202517,-75.520077,1981,4771,4605,"040502"
"13652",39.170483,-75.557511,4824,4771,4605,"040700"
"13653",39.16709,-75.525228,2561,4771,4605,"040900"
"13654",39.162636,-75.500326,5995,4771,4605,"041000"
"13655",39.119656,-75.485474,3740,4771,4605,"041100"
"13656",39.132609,-75.506776,4206,4771,4605,"041200"
"13657",39.153779,-75.519497,2068,4771,4605,"041300"
"13658",39.153503,-75.53975,3648,4771,4605,"041400"
"13659",39.133918,-75.536031,3875,4771,4605,"041500"
"13660",39.124004,-75.524587,2089,4771,4605,"041600"
"13661",39.108067,-75.55409,5798,4771,4605,"041701"
"13662",39.107967,-75.525539,4216,4771,4605,"041702"
"13663",39.186672,-75.586494,9633,4771,4605,"041801"
"13664",39.1409,-75.592547,5203,4771,4605,"041802"
"13665",39.143651,-75.702419,5276,4644,NA,"041900"
"13666",39.060828,-75.673058,3173,4771,4605,"042000"
"13667",39.070405,-75.584545,3859,4771,4605,"042100"
"13668",39.08068,-75.516783,9766,4771,4605,"042201"
"13669",39.047843,-75.49913,8857,4514,NA,"042202"
"13670",38.919893,-75.429436,3455,4514,NA,"042500"
"13671",39.003891,-75.593645,7085,4514,NA,"042800"
"13672",38.914086,-75.521642,4794,4514,NA,"042900"
"13673",38.925463,-75.571677,5226,4396,4520,"043000"
"13674",38.886052,-75.654626,2630,4396,4520,"043100"
"13675",39.059594,-75.429197,3790,4514,NA,"043202"
"13676",39.17766,-75.542358,6131,4771,4605,"043300"
"13677",38.961564,-75.463077,4146,4514,NA,"043400"
"13678",39.763337,-75.529695,5438,4211,4932,"000200"
"13679",39.760047,-75.538955,3194,4211,4932,"000300"
"13680",39.75852,-75.544988,2956,4211,4932,"000400"
"13681",39.75516,-75.539124,3647,4211,4932,"000500"
"13682",39.752499,-75.529051,2910,4211,4932,"000601"
"13683",39.751256,-75.535981,2649,4211,4932,"000602"
"13684",39.744137,-75.541977,2223,4211,4932,"000900"
"13685",39.755031,-75.558112,3260,4211,4932,"001100"
"13686",39.758968,-75.563409,1529,4211,4932,"001200"
"13687",39.761749,-75.569469,3468,4211,4932,"001300"
"13688",39.751603,-75.566749,2152,4211,4932,"001400"
"13689",39.748856,-75.560741,2303,4211,4932,"001500"
"13690",39.746479,-75.555159,2387,4211,4932,"001600"
"13691",39.730706,-75.546621,1918,4211,4932,"001902"
"13692",39.742519,-75.556711,1847,4211,4932,"002100"
"13693",39.74466,-75.563795,3271,4211,4932,"002200"
"13694",39.747061,-75.569221,3197,4211,4932,"002300"
"13695",39.750774,-75.578336,4671,4211,4932,"002400"
"13696",39.741585,-75.575154,3039,4211,4932,"002500"
"13697",39.740057,-75.566705,3922,4211,4932,"002600"
"13698",39.734699,-75.568784,2108,4211,4932,"002700"
"13699",39.745707,-75.550251,1917,4211,4932,"002800"
"13700",39.739645,-75.544889,3570,4211,4932,"002900"
"13701",39.744034,-75.529893,3275,4211,4932,"003002"
"13702",39.816078,-75.458112,4573,4549,NA,"010101"
"13703",39.795222,-75.462484,3422,4549,NA,"010104"
"13704",39.808729,-75.468504,1982,4549,NA,"010200"
"13705",39.800352,-75.467679,2861,4549,NA,"010300"
"13706",39.793109,-75.48014,4490,4211,4932,"010400"
"13707",39.769514,-75.491269,5579,4211,4932,"010502"
"13708",39.758615,-75.508046,4994,4211,4932,"010702"
"13709",39.777161,-75.52414,4631,4211,4932,"010800"
"13710",39.789006,-75.512418,2745,4211,4932,"010900"
"13711",39.788919,-75.497263,3163,4211,4932,"011000"
"13712",39.804961,-75.491376,2673,4211,4932,"011100"
"13713",39.821017,-75.540534,2246,4211,4932,"011201"
"13714",39.83219,-75.516436,3902,4211,4932,"011202"
"13715",39.82509,-75.479143,4605,4549,NA,"011203"
"13716",39.818107,-75.486829,3309,4549,NA,"011204"
"13717",39.823099,-75.513926,2024,4211,4932,"011205"
"13718",39.818221,-75.526388,4187,4211,4932,"011206"
"13719",39.810028,-75.50492,2367,4211,4932,"011300"
"13720",39.802349,-75.519819,3358,4211,4932,"011400"
"13721",39.801233,-75.541907,2816,4211,4932,"011500"
"13722",39.790513,-75.53879,3281,4211,4932,"011600"
"13723",39.794157,-75.556027,3974,4211,4932,"011700"
"13724",39.800159,-75.611805,4177,4211,4932,"011800"
"13725",39.767194,-75.60518,3338,4211,4932,"011900"
"13726",39.740005,-75.627568,4419,4374,NA,"012000"
"13727",39.747234,-75.617477,3152,4211,4932,"012100"
"13728",39.747207,-75.598871,4447,4211,4932,"012200"
"13729",39.742281,-75.592551,2611,4211,4932,"012300"
"13730",39.736144,-75.600824,4602,4211,4932,"012400"
"13731",39.730185,-75.589694,5410,4211,4932,"012500"
"13732",39.721829,-75.606436,2776,4374,NA,"012600"
"13733",39.715827,-75.62208,4421,4374,NA,"012700"
"13734",39.724703,-75.584989,4720,4374,NA,"012900"
"13735",39.718305,-75.644874,1823,4374,NA,"013000"
"13736",39.727031,-75.644362,2602,4374,NA,"013100"
"13737",39.734584,-75.646527,2697,4374,NA,"013200"
"13738",39.728736,-75.660556,1867,4374,NA,"013300"
"13739",39.741351,-75.655406,2605,4374,NA,"013400"
"13740",39.773712,-75.662547,6602,4211,4932,"013501"
"13741",39.780377,-75.694831,7472,4211,4932,"013503"
"13742",39.764021,-75.716827,3147,4585,4623,"013505"
"13743",39.755676,-75.735312,4833,4585,4623,"013506"
"13744",39.721891,-75.678249,4074,4585,4623,"013604"
"13745",39.73497,-75.700319,5929,4585,4623,"013607"
"13746",39.709465,-75.688269,1891,4585,4623,"013608"
"13747",39.707004,-75.736144,6127,4585,4623,"013610"
"13748",39.724059,-75.707176,5753,4585,4623,"013611"
"13749",39.758311,-75.692994,6160,4585,4623,"013612"
"13750",39.745167,-75.674349,5526,4374,NA,"013613"
"13751",39.716979,-75.658103,3132,4374,NA,"013614"
"13752",39.706324,-75.677635,3710,4585,4623,"013615"
"13753",39.696815,-75.7107,3904,4585,4623,"013700"
"13754",39.687348,-75.662942,5464,4374,NA,"013800"
"13755",39.672589,-75.689506,2833,4585,4623,"013901"
"13756",39.641552,-75.69336,4983,4585,4623,"013903"
"13757",39.654404,-75.68102,7780,4585,4623,"013904"
"13758",39.684089,-75.689595,5276,4585,4623,"014000"
"13759",39.677447,-75.715301,4857,4585,4623,"014100"
"13760",39.689419,-75.722076,1627,4585,4623,"014200"
"13761",39.694778,-75.766148,7009,4585,4623,"014300"
"13762",39.670938,-75.761724,3220,4585,4623,"014402"
"13763",39.679852,-75.766546,5237,4585,4623,"014403"
"13764",39.67988,-75.781256,3473,4585,4623,"014404"
"13765",39.686104,-75.747539,2113,4585,4623,"014501"
"13766",39.678763,-75.746706,6439,4585,4623,"014502"
"13767",39.654981,-75.74332,1927,4585,4623,"014702"
"13768",39.669356,-75.72485,4720,4585,4623,"014703"
"13769",39.66257,-75.714742,5416,4585,4623,"014705"
"13770",39.643025,-75.716555,2974,4585,4623,"014706"
"13771",39.649369,-75.772355,3927,4585,4623,"014803"
"13772",39.577273,-75.757579,10215,4585,4623,"014805"
"13773",39.625471,-75.761184,8470,4585,4623,"014807"
"13774",39.622659,-75.714638,6318,4585,4623,"014808"
"13775",39.59592,-75.699846,7684,4585,4623,"014809"
"13776",39.592259,-75.726497,7061,4585,4623,"014810"
"13777",39.626843,-75.690755,7133,4585,4623,"014903"
"13778",39.652473,-75.645652,4975,4374,NA,"014904"
"13779",39.640947,-75.668157,4726,4374,NA,"014906"
"13780",39.648759,-75.662151,4843,4374,NA,"014907"
"13781",39.653702,-75.627828,2209,4374,NA,"014908"
"13782",39.659578,-75.626888,6059,4374,NA,"014909"
"13783",39.670137,-75.633254,5371,4374,NA,"015000"
"13784",39.678938,-75.581058,3450,4374,NA,"015100"
"13785",39.695163,-75.584773,5929,4374,NA,"015200"
"13786",39.708802,-75.555008,3190,4374,NA,"015400"
"13787",39.706994,-75.544759,2848,4374,NA,"015502"
"13788",39.701762,-75.561231,2338,4374,NA,"015600"
"13789",39.68663,-75.552754,2416,4374,NA,"015802"
"13790",39.688056,-75.562945,3319,4374,NA,"015900"
"13791",39.67963,-75.57125,2801,4374,NA,"016000"
"13792",39.669637,-75.56261,1954,4374,NA,"016100"
"13793",39.661007,-75.575359,2688,4374,NA,"016200"
"13794",39.619584,-75.675979,5053,4585,4623,"016301"
"13795",39.629736,-75.645433,7434,4374,NA,"016302"
"13796",39.645611,-75.613115,7491,4374,NA,"016305"
"13797",39.573689,-75.678351,5828,4585,4623,"016401"
"13798",39.568626,-75.615265,2988,4374,NA,"016404"
"13799",39.483581,-75.738845,11362,4585,4623,"016601"
"13800",39.495513,-75.688436,6456,4585,4623,"016602"
"13801",39.452464,-75.697606,11407,4585,4623,"016604"
"13802",39.504367,-75.625936,4307,4374,NA,"016608"
"13803",39.39116,-75.709615,5747,4644,NA,"016801"
"13804",39.426403,-75.644832,6828,4771,4605,"016804"
"13805",39.326744,-75.666747,2235,4771,4605,"016901"
"13806",39.340278,-75.602978,4111,4771,4605,"016904"
"13807",38.879892,-75.462767,3769,4514,NA,"050101"
"13808",38.893398,-75.378825,4445,4514,NA,"050103"
"13809",38.904669,-75.426144,4311,4514,NA,"050104"
"13810",38.861444,-75.393593,5497,4514,NA,"050105"
"13811",38.793456,-75.41125,3195,4514,NA,"050200"
"13812",38.768598,-75.626087,6917,4396,4520,"050301"
"13813",38.765511,-75.543973,4995,4396,4520,"050302"
"13814",38.647366,-75.665029,3794,4546,4697,"050401"
"13815",38.620744,-75.606888,3403,4546,4697,"050403"
"13816",38.650116,-75.625934,3713,4546,4697,"050405"
"13817",38.656932,-75.605783,4996,4546,4697,"050406"
"13818",38.669022,-75.564824,4738,4546,4697,"050407"
"13819",38.634045,-75.548967,4472,4546,4697,"050408"
"13820",38.689431,-75.436188,3502,4546,4697,"050501"
"13821",38.701495,-75.387868,5329,4615,4377,"050503"
"13822",38.671207,-75.360287,6136,4615,4377,"050504"
"13823",38.59304,-75.355773,5057,4546,4697,"050601"
"13824",38.582481,-75.293225,5557,4615,4377,"050602"
"13825",38.635634,-75.25139,3584,4615,4377,"050701"
"13826",38.599846,-75.205483,2036,4615,4377,"050703"
"13827",38.616744,-75.17973,3931,4615,4377,"050704"
"13828",38.638316,-75.158162,4353,4942,NA,"050705"
"13829",38.619594,-75.133356,1506,4942,NA,"050706"
"13830",38.79296,-75.314407,3569,4615,4377,"050801"
"13831",38.724091,-75.283276,4748,4615,4377,"050802"
"13832",38.750825,-75.230003,6256,4942,NA,"050803"
"13833",38.778808,-75.202483,2244,4942,NA,"050901"
"13834",38.767801,-75.14804,4243,4942,NA,"050902"
"13835",38.732785,-75.115886,4720,4942,NA,"051003"
"13836",38.732076,-75.165413,4200,4942,NA,"051004"
"13837",38.67718,-75.18951,4205,4942,NA,"051005"
"13838",38.686384,-75.146954,2724,4942,NA,"051006"
"13839",38.706236,-75.116059,4540,4942,NA,"051007"
"13840",38.721042,-75.084357,652,4942,NA,"051101"
"13841",38.709654,-75.08318,1164,4942,NA,"051102"
"13842",38.697231,-75.082696,900,4942,NA,"051103"
"13843",38.570347,-75.078856,1267,4942,NA,"051201"
"13844",38.546519,-75.070789,926,4942,NA,"051202"
"13845",38.534489,-75.068373,840,4444,NA,"051203"
"13846",38.520739,-75.058442,710,4444,NA,"051204"
"13847",38.467131,-75.054425,699,4444,NA,"051205"
"13848",38.563982,-75.138935,4936,4942,NA,"051301"
"13849",38.520896,-75.145532,2742,4444,NA,"051302"
"13850",38.534338,-75.096191,4532,4444,NA,"051303"
"13851",38.465591,-75.118401,2762,4444,NA,"051305"
"13852",38.477484,-75.101583,2426,4444,NA,"051306"
"13853",38.466036,-75.217865,3578,4444,NA,"051400"
"13854",38.542145,-75.239639,5092,4615,4377,"051500"
"13855",38.57108,-75.498158,3984,4546,4697,"051701"
"13856",38.49744,-75.477056,5613,4546,4697,"051702"
"13857",38.567542,-75.611015,4882,4546,4697,"051801"
"13858",38.552292,-75.57252,4190,4546,4697,"051802"
"13859",38.480279,-75.594844,4565,5096,4589,"051900"
"13860",38.909433,-77.058856,4890,4863,4566,"000100"
"13861",38.909223,-77.075216,3916,4863,4566,"000201"
"13862",38.908027,-77.068127,5425,4863,4566,"000202"
"13863",38.918477,-77.075833,6233,4863,4566,"000300"
"13864",38.923157,-77.066702,1455,4863,4566,"000400"
"13865",38.925508,-77.053717,3376,4863,4566,"000501"
"13866",38.928497,-77.057686,3189,4863,4566,"000502"
"13867",38.936613,-77.066069,4539,4863,4566,"000600"
"13868",38.929285,-77.076022,4620,4863,4566,"000701"
"13869",38.924079,-77.077302,3364,4863,4566,"000702"
"13870",38.928287,-77.087021,6709,4863,4566,"000801"
"13871",38.910607,-77.085244,2869,4863,4566,"000802"
"13872",38.9373,-77.096549,7175,4863,4566,"000901"
"13873",38.927788,-77.104036,2092,4863,4566,"000902"
"13874",38.94896,-77.087998,7436,4863,4566,"001001"
"13875",38.938055,-77.078528,3442,4863,4566,"001002"
"13876",38.959126,-77.07784,4779,4863,4566,"001100"
"13877",38.948211,-77.070947,5008,4863,4566,"001200"
"13878",38.951365,-77.064236,3955,4863,4566,"001301"
"13879",38.940027,-77.057212,6857,4863,4566,"001302"
"13880",38.96434,-77.070745,3078,4863,4566,"001401"
"13881",38.960334,-77.065451,2998,4863,4566,"001402"
"13882",38.972656,-77.060616,5911,4863,4566,"001500"
"13883",38.984725,-77.035159,3957,4864,4373,"001600"
"13884",38.972263,-77.016493,2644,4864,4373,"001702"
"13885",38.966521,-77.034946,3514,4863,4566,"001803"
"13886",38.96658,-77.030809,4480,4863,4566,"001804"
"13887",38.964947,-77.022942,4016,4864,4373,"001901"
"13888",38.963039,-77.016431,1969,4864,4373,"001902"
"13889",38.959527,-77.033638,2340,4863,4566,"002001"
"13890",38.953833,-77.030436,3813,4863,4566,"002002"
"13891",38.955895,-77.023743,5309,4987,NA,"002101"
"13892",38.955537,-77.01448,4648,4987,NA,"002102"
"13893",38.949285,-77.023474,3442,4987,NA,"002201"
"13894",38.949631,-77.015524,3087,4987,NA,"002202"
"13895",38.942545,-77.016448,2974,4987,NA,"002301"
"13896",38.933539,-77.008883,2036,4987,NA,"002302"
"13897",38.941252,-77.022404,3618,4987,NA,"002400"
"13898",38.94487,-77.032218,2554,4863,4566,"002501"
"13899",38.938912,-77.030575,5973,4987,NA,"002502"
"13900",38.943071,-77.041193,2166,4863,4566,"002600"
"13901",38.934815,-77.039344,5233,4863,4566,"002701"
"13902",38.930102,-77.039828,5226,4863,4566,"002702"
"13903",38.934881,-77.034359,3773,4863,4566,"002801"
"13904",38.92933,-77.03448,4277,4987,NA,"002802"
"13905",38.933873,-77.029746,3962,4987,NA,"002900"
"13906",38.928704,-77.030266,3398,4987,NA,"003000"
"13907",38.930206,-77.025705,2885,4987,NA,"003100"
"13908",38.9322,-77.021296,4913,4987,NA,"003200"
"13909",38.918777,-77.011952,3198,4987,NA,"003301"
"13910",38.913875,-77.011129,2134,4987,NA,"003302"
"13911",38.919587,-77.016984,4347,4987,NA,"003400"
"13912",38.922426,-77.024674,3740,4987,NA,"003500"
"13913",38.923754,-77.030127,4208,4987,NA,"003600"
"13914",38.923312,-77.034074,5763,4987,NA,"003700"
"13915",38.921953,-77.038863,4614,4863,4566,"003800"
"13916",38.925571,-77.041477,4474,4863,4566,"003900"
"13917",38.920667,-77.045992,3745,4863,4566,"004001"
"13918",38.918387,-77.043384,2797,4863,4566,"004002"
"13919",38.915539,-77.049468,2708,4863,4566,"004100"
"13920",38.916152,-77.038931,3342,4863,4566,"004201"
"13921",38.913719,-77.042884,2771,4863,4566,"004202"
"13922",38.917173,-77.03445,3255,4987,NA,"004300"
"13923",38.917263,-77.028029,4572,4987,NA,"004400"
"13924",38.910037,-77.013092,3028,4987,NA,"004600"
"13925",38.904387,-77.013582,3986,4987,NA,"004701"
"13926",38.901503,-77.014742,1802,4987,NA,"004702"
"13927",38.911992,-77.01975,2143,4987,NA,"004801"
"13928",38.906601,-77.019182,2922,4987,NA,"004802"
"13929",38.911889,-77.024229,2087,4987,NA,"004901"
"13930",38.906173,-77.02487,2690,4987,NA,"004902"
"13931",38.911715,-77.029829,1955,4987,NA,"005001"
"13932",38.906585,-77.028995,6021,4987,NA,"005002"
"13933",38.909445,-77.033818,6077,4987,NA,"005201"
"13934",38.911011,-77.038979,5051,4987,NA,"005301"
"13935",38.907341,-77.048957,6671,4863,4566,"005500"
"13936",38.899687,-77.052584,6756,4863,4566,"005600"
"13937",38.897205,-77.021493,2830,4987,NA,"005800"
"13938",38.898678,-77.015568,2998,4987,NA,"005900"
"13939",38.893127,-77.025807,33,5012,NA,"006202"
"13940",38.873558,-77.011736,2139,5012,NA,"006400"
"13941",38.884249,-77.002786,2531,4987,NA,"006500"
"13942",38.8881,-76.998328,1909,4987,NA,"006600"
"13943",38.887583,-76.990093,3775,4987,NA,"006700"
"13944",38.887732,-76.979825,1949,4987,NA,"006801"
"13945",38.883102,-76.981501,2084,4987,NA,"006802"
"13946",38.883371,-76.974781,3670,4987,NA,"006804"
"13947",38.883816,-76.987206,2179,4987,NA,"006900"
"13948",38.880879,-76.995929,2812,4987,NA,"007000"
"13949",38.879386,-76.987636,2911,4987,NA,"007100"
"13950",38.878654,-77.004237,2794,5012,NA,"007200"
"13951",38.83928,-77.017901,3012,5012,NA,"007301"
"13952",38.842238,-76.986854,3546,5012,NA,"007304"
"13953",38.859247,-76.997719,2414,5012,NA,"007401"
"13954",38.848256,-76.975173,2859,5012,NA,"007403"
"13955",38.850527,-76.980592,3310,5012,NA,"007404"
"13956",38.855616,-76.989439,3063,5012,NA,"007406"
"13957",38.858296,-76.986643,2587,5012,NA,"007407"
"13958",38.852964,-76.970106,3038,5012,NA,"007408"
"13959",38.845644,-76.974271,3499,5012,NA,"007409"
"13960",38.856899,-76.970022,4541,5012,NA,"007502"
"13961",38.863144,-76.986206,2425,5012,NA,"007503"
"13962",38.861458,-76.980489,2451,5012,NA,"007504"
"13963",38.87042,-76.978388,4355,4987,NA,"007601"
"13964",38.859671,-76.957864,4044,4987,NA,"007603"
"13965",38.866991,-76.966027,3644,4987,NA,"007604"
"13966",38.865972,-76.975046,3447,4987,NA,"007605"
"13967",38.885665,-76.949253,5187,4987,NA,"007703"
"13968",38.878294,-76.933826,3867,4987,NA,"007707"
"13969",38.886512,-76.957559,2486,4987,NA,"007708"
"13970",38.875993,-76.966061,2007,4987,NA,"007709"
"13971",38.895513,-76.939928,3293,4987,NA,"007803"
"13972",38.895318,-76.931305,3446,4987,NA,"007804"
"13973",38.905784,-76.931696,2347,4987,NA,"007806"
"13974",38.899092,-76.920359,2139,4987,NA,"007807"
"13975",38.892818,-76.920349,3646,4987,NA,"007808"
"13976",38.901564,-76.93079,2922,4987,NA,"007809"
"13977",38.896559,-76.980854,3822,4987,NA,"007901"
"13978",38.896336,-76.974406,1774,4987,NA,"007903"
"13979",38.896168,-76.986617,2784,4987,NA,"008001"
"13980",38.891674,-76.984843,3031,4987,NA,"008002"
"13981",38.89321,-76.992526,2910,4987,NA,"008100"
"13982",38.891618,-77.000098,2918,4987,NA,"008200"
"13983",38.897299,-77.000705,2279,4987,NA,"008301"
"13984",38.896038,-76.996699,2206,4987,NA,"008302"
"13985",38.898429,-76.991813,2149,4987,NA,"008402"
"13986",38.901639,-76.991437,1489,4987,NA,"008410"
"13987",38.914696,-77.006408,2407,4987,NA,"008701"
"13988",38.916266,-77.001804,1599,4987,NA,"008702"
"13989",38.904294,-76.986578,4119,4987,NA,"008802"
"13990",38.910418,-76.9893,2037,4987,NA,"008803"
